Pdose,Ndose,energy,model,Vd,Voltage,Current
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,-0.251999605,-0.00000000000000000083
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,-0.151999605,-0.00000000000000000082
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,-0.051999605,-0.00000000000000000073
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.048000395,0.00000000000000000460
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.148000395,0.00000000000000025269
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.248000395,0.00000000000001205939
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.348000395,0.00000000000057396042
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.448000395,0.00000000002731563613
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.548000395,0.00000000129936925725
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.648000395,0.00000006159221582380
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.748000395,0.00000270247397880000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.848000395,0.00005379573594050000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,0.948000395,0.00028598154259000000
100000000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,-1,1,0.00047539151242900000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-1,-0.00000000000003555063
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.98,-0.00000000000003543700
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.950666667,-0.00000000000003526640
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.907644444,-0.00000000000003500730
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.844545185,-0.00000000000003460657
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.751999605,-0.00000000000003396824
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.651999605,-0.00000000000003319903
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.551999605,-0.00000000000003233042
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.451999605,-0.00000000000003134004
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.351999605,-0.00000000000003020227
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.251999605,-0.00000000000002889061
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.151999605,-0.00000000000002724600
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,-0.051999605,-0.00000000000002213184
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.048000395,0.00000000000012616358
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.148000395,0.00000000000630168034
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.248000395,0.00000000025096544089
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.348000395,0.00000000851652435947
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.448000395,0.00000016819075673400
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.548000395,0.00000113556933413000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.648000395,0.00000527946893046000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.748000395,0.00002046064431440000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.848000395,0.00003589704491320000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,0.948000395,0.00004262516487990000
100000000000000.00000000000000000000,10000000000000000000.00000000000000000000,45,Constant,-1,1,0.00004526334866100000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-1,-0.00000390528432765000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.98,-0.00000389394097778000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.950666667,-0.00000387670568852000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.907644444,-0.00000385005321989000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.844545185,-0.00000380770091229000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.751999605,-0.00000373742162587000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.651999605,-0.00000364807565339000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.551999605,-0.00000354077675520000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.451999605,-0.00000340930927511000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.351999605,-0.00000324188815995000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.251999605,-0.00000300614812721000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.151999605,-0.00000260920763218000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,-0.051999605,-0.00000164223621937000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.048000395,0.00000391939022384000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.148000395,0.00001899928991740000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.248000395,0.00003733865503690000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.348000395,0.00005657893394830000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.448000395,0.00007595014369220000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.548000395,0.00009533806617750000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.648000395,0.00011467612146100000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.748000395,0.00013389107664500000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.848000395,0.00015291143035000000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,0.948000395,0.00017167284607500000
100000000000000.00000000000000000000,1000000000000000000.00000000000000000000,15,ChargedReact,-1,1,0.00018130776901900000
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-1,-0.00000000000000013447
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.98,-0.00000000000000013271
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.950666667,-0.00000000000000013059
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.907644444,-0.00000000000000012814
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.844545185,-0.00000000000000012540
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.751999605,-0.00000000000000012215
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.651999605,-0.00000000000000011886
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.551999605,-0.00000000000000011545
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.451999605,-0.00000000000000011194
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.351999605,-0.00000000000000010852
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.251999605,-0.00000000000000010392
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.151999605,-0.00000000000000008879
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,-0.051999605,-0.00000000000000004178
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.048000395,0.00000000000000019019
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.148000395,0.00000000000000916863
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.248000395,0.00000000000040909407
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.348000395,0.00000000001826966548
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.448000395,0.00000000080695581694
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.548000395,0.00000003522179112720
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.648000395,0.00000131490439920000
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.748000395,0.00001982923777090000
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.848000395,0.00010942362727800000
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,0.948000395,0.00027132408717200000
10000000000000000.00000000000000000000,100000000000000000.00000000000000000000,15,ChargedReact,-1,1,0.00034125782744900000
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-1,-0.00000000000002100240
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.98,-0.00000000000002085813
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.950666667,-0.00000000000002064221
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.907644444,-0.00000000000002031584
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.844545185,-0.00000000000001981500
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.751999605,-0.00000000000001902792
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.651999605,-0.00000000000001809751
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.551999605,-0.00000000000001708008
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.451999605,-0.00000000000001595680
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.351999605,-0.00000000000001471672
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.251999605,-0.00000000000001334160
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.151999605,-0.00000000000001182029
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,-0.051999605,-0.00000000000000899382
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.048000395,0.00000000000004643524
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.148000395,0.00000000000201264745
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.248000395,0.00000000006583679348
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.260500395,0.00000000010058849339
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.264667062,0.00000000011577209066
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.266055951,0.00000000012131679751
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.266981877,0.00000000012515721238
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.267136198,0.00000000012580877774
100000000000000.00000000000000000000,1000000000000000.00000000000000000000,30,Constant,-1,0.267239078,0.00000000012624500252
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-1,-0.00000000000002148903
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.98,-0.00000000000001590576
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.950666667,-0.00000000000000973104
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.906666667,-0.00000000000000432349
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.840666667,-0.00000000000000118193
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.743866667,-0.00000000000000016771
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.643866667,-0.00000000000000002245
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.543866667,-0.00000000000000000339
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.443866667,-0.00000000000000000081
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.343866667,-0.00000000000000000037
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.243866667,-0.00000000000000000025
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.143866667,-0.00000000000000000020
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,-0.043866667,-0.00000000000000000014
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.056133333,0.00000000000000000121
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.156133333,0.00000000000000006072
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.256133333,0.00000000000000276431
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.356133333,0.00000000000012703813
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.456133333,0.00000000000588679829
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.556133333,0.00000000027423401210
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.656133333,0.00000001279488102990
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.756133333,0.00000057332051872000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.856133333,0.00002197125581110000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,0.956133333,0.00038323257355900000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,ChargedReact,-1,1,0.00089136103510700000
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-1,-0.00000000000000055192
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.98,-0.00000000000000053924
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.951333333,-0.00000000000000052175
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.909288889,-0.00000000000000049671
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.847623704,-0.00000000000000046573
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.759236938,-0.00000000000000042265
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.659236938,-0.00000000000000037819
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.559236938,-0.00000000000000033899
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.459236938,-0.00000000000000030195
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.359236938,-0.00000000000000026811
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.259236938,-0.00000000000000023561
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.159236938,-0.00000000000000020358
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,-0.059236938,-0.00000000000000015912
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.040763062,0.00000000000000058173
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.140763062,0.00000000000003023321
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.240763062,0.00000000000131042589
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.340763062,0.00000000005668428197
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.440763062,0.00000000240979982620
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.540763062,0.00000008830611725290
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.640763062,0.00000149683430756000
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.740763062,0.00001024283685260000
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.840763062,0.00002889246262770000
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,0.940763062,0.00004337679964430000
1000000000000000.00000000000000000000,100000000000000.00000000000000000000,30,ChargedReact,-1,1,0.00004936549586890000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-1,-0.00000000000002638716
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.98,-0.00000000000002627840
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.950666667,-0.00000000000002611510
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.907644444,-0.00000000000002586707
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.844545185,-0.00000000000002548346
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.751999605,-0.00000000000002487278
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.651999605,-0.00000000000002413810
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.551999605,-0.00000000000002331131
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.451999605,-0.00000000000002237514
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.351999605,-0.00000000000002131132
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.251999605,-0.00000000000002010135
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.151999605,-0.00000000000001866590
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,-0.051999605,-0.00000000000001480838
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.048000395,0.00000000000008204959
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.148000395,0.00000000000394404627
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.248000395,0.00000000014836949212
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.348000395,0.00000000459235040539
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.448000395,0.00000008415077640690
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.548000395,0.00000071135497504700
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.648000395,0.00000442675932544000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.748000395,0.00002042830844960000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.848000395,0.00003944118951940000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,0.948000395,0.00004758927768160000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,60,ChargedReact,-1,1,0.00005065528706950000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.05,0.00000000000000000073
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.0595,0.00000000000000000111
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.073433333,0.00000000000000000198
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.093868889,0.00000000000000000447
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.123841037,0.00000000000000001432
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.167800188,0.00000000000000007790
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.215300188,0.00000000000000048721
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.262800188,0.00000000000000305219
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.310300188,0.00000000000001913096
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.357800188,0.00000000000011993056
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.405300188,0.00000000000075189728
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.452800188,0.00000000000471418127
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.500300188,0.00000000002955682975
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.547800188,0.00000000018530813110
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.595300188,0.00000000116168697809
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.642800188,0.00000000728103500231
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.690300188,0.00000004561214021080
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.737800188,0.00000028527100411600
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.785300188,0.00000177106329271000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.832800188,0.00001059423331470000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.880300188,0.00005437259559120000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.927800188,0.00019888243916400000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,0.975300188,0.00051912818712900000
10000000000000000000.00000000000000000000,10000000000000000.00000000000000000000,30,Constant,0.05,1,0.00077986816491600000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.05,0.00000000000000043785
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.0595,0.00000000000000057574
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.073433333,0.00000000000000082614
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.093868889,0.00000000000000133035
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.123841037,0.00000000000000252023
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.167800188,0.00000000000000614820
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.215300188,0.00000000000001647420
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.262800188,0.00000000000004928270
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.310300188,0.00000000000017944701
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.357800188,0.00000000000081669267
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.405300188,0.00000000000438819043
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.452800188,0.00000000002577171275
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.500300188,0.00000000015739118045
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.547800188,0.00000000097617155078
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.595300188,0.00000000608767500278
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.642800188,0.00000003799103934260
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.690300188,0.00000023569623658900
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.737800188,0.00000141525865281000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.785300188,0.00000744945785284000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.832800188,0.00002927191707910000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.880300188,0.00008171340568330000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.927800188,0.00017229446262600000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,0.975300188,0.00029636278651100000
100000000000000000.00000000000000000000,10000000000000000.00000000000000000000,45,ChargedReact,0.05,1,0.00037011475567400000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.05,0.00000000000009314637
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.0595,0.00000000000013971379
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.073433333,0.00000000000024579816
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.093868889,0.00000000000054363218
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.123841037,0.00000000000168252339
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.167800188,0.00000000000855386844
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.215300188,0.00000000004835130163
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.262800188,0.00000000026536244045
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.310300188,0.00000000139277740778
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.357800188,0.00000000678599641044
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.405300188,0.00000002914676374730
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.452800188,0.00000010387413821000
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.500300188,0.00000029950931143200
100000000000000.00000000000000000000,100000000000000000.00000000000000000000,100,ChargedReact,0.05,0.547800188,0.00000076269363467100
